loan_type,loan_amount_index,previous_defaults,previous_nondefaults,previous_loan_count,cars_in_household,other_vehicles_owned,adults_in_household,children_in_household,market_segment_code,issues_needing_resolution,hmc,application_year,application_month,application_in_first_half_of_month,loan_origination,repeat_customer,mystery_field,loan_default
other,77,0,0,0,0,5,2,0,ms818,2,0,2022,3,0,website,0,40,0
other,89,0,0,0,2,2,2,0,ms818,1,0,2021,9,1,website,0,154,0
other,95,0,0,0,1,1,2,0,ms818,0,0,2021,2,1,website,0,282,1
auto,149,0,0,0,0,2,2,0,ms498,1,0,2021,11,1,website,0,51,0
auto,119,0,0,0,2,3,2,0,ms818,0,0,2022,4,1,website,0,132,0
other,52,0,0,0,2,2,2,0,ms818,0,0,2021,8,1,website,0,103,0
auto,57,0,0,0,1,3,2,0,ms818,0,0,2020,8,0,bank branch,0,155,0
auto,97,0,0,0,2,1,3,0,ms818,0,0,2021,11,0,bank branch,0,132,1
auto,96,0,0,0,2,0,1,0,ms818,0,0,2021,4,1,website,0,43,0
other,75,0,0,0,2,7,2,0,ms818,1,0,2022,1,1,website,0,218,1
auto,174,0,0,0,1,2,2,0,ms296,3,0,2022,5,1,website,0,75,0
auto,88,0,0,0,2,5,2,0,ms818,0,0,2022,1,0,website,0,65,0
residential,90,0,0,0,0,2,1,0,ms818,0,0,2021,10,1,bank branch,0,276,0
auto,90,0,0,0,1,0,2,0,ms818,1,0,2021,4,0,website,0,17,0
auto,157,0,0,0,1,0,2,2,ms301,0,0,2022,1,1,website,0,70,0
auto,75,0,0,0,0,3,2,0,ms498,0,0,2020,7,0,bank branch,0,25,0
auto,65,0,2,2,1,0,1,0,ms818,0,0,2022,7,1,other,1,21,0
auto,99,0,0,0,0,2,3,0,ms818,1,0,2022,3,1,bank branch,0,43,0
auto,98,0,0,0,1,3,2,0,ms818,2,0,2021,3,0,website,0,27,0
auto,158,0,0,0,0,2,3,0,ms498,2,0,2022,2,1,website,0,8,0
residential,109,0,0,0,0,2,2,0,ms818,0,0,2020,12,1,bank branch,0,56,0
auto,65,0,0,0,0,2,1,0,ms818,0,0,2020,7,1,other,0,21,0
auto,151,0,0,0,0,4,2,1,ms818,0,1,2022,4,1,website,0,168,0
auto,110,0,0,0,0,3,2,0,ms818,3,0,2022,5,1,website,0,349,0
auto,75,0,0,0,2,0,2,0,ms818,0,0,2022,2,0,bank branch,0,53,0
auto,147,0,0,0,1,0,3,0,ms498,1,0,2021,11,1,website,0,16,0
residential,95,0,0,0,2,1,2,0,ms818,0,0,2020,12,1,bank branch,0,153,0
auto,181,0,0,0,0,3,3,0,ms498,2,0,2022,6,1,website,0,231,1
auto,129,0,0,0,0,1,2,0,ms296,0,0,2021,10,1,website,0,13,0
auto,109,0,0,0,0,1,2,0,ms818,1,0,2021,10,1,website,0,64,0
auto,75,0,0,0,0,2,2,0,ms818,0,0,2020,9,1,bank branch,0,103,0
auto,143,0,0,0,1,5,2,0,ms498,0,0,2021,1,0,website,0,143,1
auto,163,0,0,0,1,2,3,0,ms498,1,0,2022,8,0,website,0,202,1
other,125,0,0,0,2,4,2,0,ms818,2,0,2022,8,1,website,0,97,0
other,104,0,0,0,1,1,2,0,ms818,1,0,2022,5,0,website,0,32,0
auto,85,0,0,0,0,3,2,0,ms818,0,0,2022,3,0,bank branch,0,73,0
other,95,0,0,0,0,4,2,0,ms818,0,0,2021,8,0,website,0,80,1
other,131,0,0,0,0,4,1,0,ms818,1,0,2021,11,0,website,0,51,0
other,109,0,0,0,1,2,2,0,ms818,1,0,2021,2,0,website,0,55,0
auto,82,0,0,0,2,5,2,0,ms818,1,0,2021,11,1,website,0,159,0
auto,127,0,0,0,1,3,2,0,ms818,0,0,2022,5,1,website,0,250,1
auto,67,0,3,3,0,2,1,0,ms818,0,1,2021,7,0,other,1,62,0
auto,88,0,0,0,0,4,2,0,ms818,2,0,2021,4,1,website,0,76,0
auto,155,0,0,0,1,1,2,0,ms498,1,0,2022,7,0,website,0,125,1
auto,196,0,0,0,0,3,2,0,ms818,2,0,2022,8,1,website,0,19,0
auto,113,0,0,0,0,2,2,0,ms818,0,0,2020,7,0,website,0,20,0
other,108,0,0,0,1,4,2,0,ms818,2,0,2022,5,1,website,0,139,0
auto,99,0,0,0,0,3,2,0,ms818,1,0,2021,11,0,website,0,180,0
auto,101,0,0,0,2,3,2,0,ms818,1,0,2021,8,0,website,0,119,0
residential,275,0,0,0,0,3,2,3,ms301,2,0,2022,2,0,website,0,14,0
auto,90,1,0,1,0,3,2,0,ms818,0,0,2020,8,1,bank branch,1,32,0
auto,133,0,0,0,2,4,2,0,ms498,1,0,2021,9,0,website,0,111,0
auto,122,0,0,0,1,1,2,1,ms818,2,0,2021,11,0,website,0,99,0
auto,63,0,0,0,0,2,2,0,ms818,0,0,2021,8,1,website,0,124,0
auto,133,0,0,0,2,2,2,0,ms498,0,0,2021,9,1,website,0,95,1
auto,138,0,0,0,2,5,2,0,ms498,1,0,2022,5,1,website,0,90,0
auto,110,0,0,0,0,1,2,1,ms818,0,0,2021,12,0,website,0,1,0
other,75,0,0,0,2,3,2,0,ms818,1,0,2021,4,0,website,0,101,0
residential,162,0,0,0,2,2,3,0,ms296,0,0,2022,1,1,website,0,9,0
auto,106,0,0,0,2,4,2,0,ms818,1,0,2020,7,1,website,0,40,0
residential,146,0,0,0,0,1,1,0,ms818,1,0,2022,1,0,website,0,29,0
auto,128,0,0,0,1,1,2,0,ms818,1,0,2022,5,0,bank branch,0,262,1
auto,147,0,0,0,0,2,3,0,ms498,1,1,2021,11,0,website,0,75,0
other,79,0,0,0,1,2,2,0,ms818,0,0,2021,5,1,website,0,5,0
auto,95,0,0,0,0,2,2,0,ms818,0,0,2020,7,0,website,0,49,0
auto,135,0,0,0,0,3,2,1,ms818,2,0,2022,6,0,website,0,261,1
other,98,0,0,0,1,0,2,0,ms818,1,1,2021,7,0,website,0,13,0
auto,103,0,0,0,0,3,2,0,ms498,3,0,2022,3,0,website,0,147,0
auto,126,0,0,0,1,2,2,0,ms818,1,0,2022,5,0,website,0,136,0
auto,0,0,0,0,0,1,2,0,ms296,1,0,2020,7,1,other,0,23,0
auto,141,0,0,0,0,2,2,0,ms818,1,0,2021,10,0,website,0,44,0
auto,89,0,0,0,1,2,2,0,ms818,2,0,2020,8,0,website,0,105,0
auto,100,0,0,0,0,2,2,0,ms818,0,0,2021,10,1,bank branch,0,134,0
auto,126,0,0,0,1,1,1,0,ms818,0,0,2022,6,0,website,0,111,0
auto,136,0,0,0,2,2,2,1,ms818,4,0,2022,8,0,website,0,229,0
auto,105,0,0,0,0,1,1,0,ms818,1,0,2021,11,0,website,0,8,0
auto,108,0,0,0,1,0,2,0,ms818,2,0,2022,1,0,website,0,61,0
auto,135,0,0,0,0,3,2,0,ms818,3,0,2022,5,0,website,0,95,0
auto,159,0,0,0,2,4,2,0,ms498,2,0,2021,1,0,website,0,42,0
residential,211,0,0,0,1,0,3,0,ms498,0,0,2021,9,1,website,0,24,1
auto,0,0,0,0,0,1,2,0,ms818,0,0,2020,7,0,other,0,22,0
auto,67,0,5,5,1,1,1,0,ms818,1,0,2022,1,0,other,1,5,0
residential,108,0,0,0,0,1,2,0,ms818,0,0,2020,8,0,bank branch,0,108,1
auto,52,0,0,0,0,2,2,0,ms818,0,0,2021,4,1,bank branch,0,330,0
auto,99,0,0,0,0,1,2,0,ms818,0,0,2022,6,1,bank branch,0,40,0
auto,91,0,0,0,1,3,2,0,ms818,1,0,2021,6,0,website,0,14,0
auto,120,0,0,0,0,1,2,0,ms818,0,0,2021,10,1,bank branch,0,80,0
other,90,0,0,0,2,2,2,0,ms818,1,0,2020,10,0,website,0,11,0
auto,65,0,0,0,2,2,2,0,ms818,0,0,2020,10,1,bank branch,0,155,0
auto,176,0,0,0,0,2,3,0,ms498,0,0,2022,5,0,website,0,196,1
auto,102,0,0,0,2,4,2,0,ms498,0,0,2022,3,0,website,0,34,0
auto,90,0,0,0,0,1,2,0,ms818,0,0,2021,3,1,bank branch,0,94,0
auto,81,0,0,0,1,1,2,0,ms818,0,0,2021,9,0,bank branch,0,114,0
auto,0,0,0,0,0,1,1,0,ms818,2,0,2022,3,1,other,0,12,0
auto,60,0,0,0,1,2,2,0,ms498,1,0,2020,9,0,website,0,11,0
other,120,0,0,0,0,1,1,0,ms818,1,0,2021,2,0,website,0,14,0
auto,131,0,0,0,1,3,2,0,ms498,3,0,2021,12,1,website,0,126,0
other,149,0,0,0,0,1,1,0,ms818,0,0,2022,4,1,website,0,13,0
auto,94,0,0,0,2,2,2,0,ms818,2,0,2021,4,0,website,0,71,0
residential,178,0,0,0,1,4,2,1,ms818,3,0,2022,8,0,website,0,217,0
auto,95,0,0,0,0,3,1,0,ms818,0,0,2021,2,1,bank branch,0,46,0
auto,126,0,0,0,2,1,2,0,ms818,1,0,2020,7,0,website,0,28,0
auto,153,0,0,0,1,2,2,2,ms301,1,0,2020,12,0,website,0,21,1
other,160,0,0,0,1,3,2,0,ms818,1,0,2022,8,1,website,0,36,1
auto,124,0,0,0,0,4,2,0,ms818,0,0,2022,4,0,bank branch,0,157,0
auto,80,0,0,0,0,3,1,0,ms818,0,0,2021,2,1,bank branch,0,352,0
auto,103,0,0,0,0,2,2,0,ms818,0,0,2021,7,1,website,0,17,0
auto,2,0,0,0,1,2,1,0,ms818,0,0,2021,1,0,website,0,270,0
auto,135,0,0,0,0,4,1,0,ms818,0,0,2021,9,1,website,0,33,0
auto,65,1,10,11,0,1,1,0,ms818,1,0,2021,1,0,other,1,113,0
auto,118,0,0,0,1,1,2,0,ms498,1,0,2022,8,0,website,0,112,0
auto,144,0,0,0,0,3,2,1,ms818,2,0,2022,4,0,website,0,72,0
other,117,0,0,0,0,3,2,0,ms818,1,0,2021,3,1,website,0,26,0
auto,69,0,0,0,2,3,2,0,ms818,1,0,2021,2,0,bank branch,0,198,0
auto,114,0,0,0,0,3,2,0,ms498,1,0,2021,1,1,website,0,71,0
other,75,0,0,0,2,8,2,0,ms818,1,0,2021,4,1,website,0,22,0
auto,0,0,0,0,0,0,2,0,ms818,0,0,2020,8,1,website,0,51,0
auto,171,0,0,0,0,3,2,2,ms301,2,0,2021,8,1,website,0,86,0
auto,97,0,0,0,2,5,2,0,ms498,1,0,2021,12,1,bank branch,0,146,0
auto,77,0,0,0,1,2,1,0,ms818,0,0,2020,7,1,bank branch,0,224,0
other,125,0,0,0,0,4,1,0,ms818,1,0,2022,8,0,website,0,128,0
other,84,0,0,0,0,1,1,0,ms818,0,0,2021,8,1,bank branch,0,20,0
auto,84,0,0,0,0,5,2,0,ms818,0,0,2021,4,0,bank branch,0,302,0
auto,133,0,0,0,0,1,2,0,ms498,0,0,2021,10,0,website,0,33,1
auto,80,0,0,0,2,3,2,0,ms818,1,0,2021,7,1,website,0,51,0
other,121,0,0,0,2,4,2,0,ms818,0,0,2021,10,0,website,0,82,0
other,132,0,0,0,2,2,2,0,ms818,3,0,2021,12,1,website,0,16,0
auto,118,0,0,0,0,3,2,0,ms818,0,0,2020,10,0,bank branch,0,37,0
auto,72,0,0,0,1,5,2,0,ms818,0,0,2021,11,0,bank branch,0,150,0
auto,141,0,0,0,2,0,2,2,ms301,0,0,2022,2,0,website,0,73,0
auto,94,0,0,0,1,0,2,0,ms818,1,0,2021,10,1,website,0,39,0
other,79,0,0,0,0,3,2,0,ms818,1,0,2021,6,0,website,0,41,0
auto,189,0,0,0,2,3,2,1,ms301,1,0,2022,4,0,website,0,171,1
other,75,0,0,0,2,2,2,0,ms818,2,0,2022,3,0,website,0,122,0
auto,100,0,0,0,0,2,2,0,ms818,0,0,2021,10,1,bank branch,0,128,0
auto,99,0,0,0,0,2,2,0,ms818,0,0,2022,5,0,bank branch,0,72,0
auto,77,0,0,0,1,2,2,0,ms818,0,0,2020,7,1,bank branch,0,265,0
auto,86,0,0,0,0,2,1,0,ms818,1,0,2022,1,0,website,0,106,0
auto,327,0,0,0,2,3,2,3,ms604,2,0,2022,8,1,website,0,194,1
auto,75,0,0,0,0,1,2,0,ms818,0,0,2021,8,1,bank branch,0,111,1
other,75,0,0,0,1,3,2,0,ms818,1,0,2022,1,0,website,0,32,0
auto,128,0,0,0,0,4,3,0,ms296,0,0,2022,3,0,website,0,66,1
auto,110,0,0,0,0,3,1,0,ms818,0,0,2021,3,1,bank branch,0,166,1
auto,119,0,0,0,2,2,3,0,ms498,1,0,2021,4,1,website,0,147,1
other,131,0,0,0,0,5,1,0,ms818,2,0,2022,8,0,website,0,144,0
other,95,0,0,0,0,2,2,0,ms818,1,0,2020,9,1,website,0,16,0
auto,147,0,0,0,3,8,2,2,ms301,2,0,2021,4,0,website,0,354,1
other,107,0,0,0,0,3,2,0,ms818,0,0,2021,12,0,website,0,84,1
other,88,0,0,0,1,1,2,0,ms818,3,0,2022,3,0,website,0,0,0
auto,88,0,0,0,1,5,2,0,ms818,1,0,2022,1,1,website,0,137,0
auto,126,0,0,0,1,1,2,0,ms498,1,0,2021,9,1,website,0,10,0
auto,67,0,0,0,1,4,2,0,ms818,0,0,2020,10,0,bank branch,0,167,0
auto,82,0,0,0,0,4,2,0,ms818,0,0,2021,7,0,website,0,94,0
other,113,0,0,0,2,2,2,0,ms818,0,0,2022,7,0,website,0,213,1
other,155,0,0,0,0,4,2,0,ms818,1,0,2022,5,1,website,0,31,0
auto,123,0,0,0,0,2,2,0,ms498,1,0,2021,11,0,website,0,83,0
auto,81,0,0,0,1,3,2,0,ms818,0,0,2021,9,1,bank branch,0,114,0
auto,149,0,0,0,2,3,2,0,ms498,1,0,2021,1,1,website,0,103,0
residential,103,0,0,0,2,3,2,0,ms818,0,0,2021,7,1,bank branch,0,50,0
auto,119,0,0,0,0,1,2,0,ms818,0,0,2022,2,1,website,0,14,0
auto,100,0,0,0,1,5,2,0,ms818,0,0,2021,1,1,website,0,256,1
auto,94,0,0,0,0,2,2,0,ms818,0,0,2021,3,1,website,0,88,1
auto,95,0,0,0,2,1,2,0,ms818,1,0,2021,8,0,bank branch,0,50,0
auto,114,0,0,0,0,2,1,0,ms498,2,0,2021,3,1,website,0,39,0
auto,95,0,0,0,0,2,2,0,ms818,2,0,2020,7,1,website,0,50,0
auto,73,0,0,0,0,2,1,0,ms818,0,0,2020,9,0,bank branch,0,33,0
auto,129,0,0,0,2,0,1,0,ms818,1,0,2022,7,0,website,0,27,0
residential,282,0,0,0,1,1,2,2,ms301,0,0,2022,4,0,website,0,38,1
auto,118,0,0,0,0,1,1,0,ms498,1,0,2022,2,1,website,0,25,0
auto,68,0,0,0,2,2,2,0,ms818,0,0,2022,3,1,bank branch,0,294,0
auto,162,0,0,0,0,2,3,0,ms498,1,0,2022,4,0,website,0,98,0
auto,90,0,0,0,0,1,2,0,ms818,0,0,2022,8,1,bank branch,0,488,1
auto,100,0,0,0,0,2,2,0,ms818,0,0,2021,10,1,bank branch,0,114,0
auto,67,0,0,0,2,0,1,0,ms818,1,1,2021,12,0,other,0,14,0
other,140,0,0,0,0,2,2,0,ms818,0,0,2021,2,1,website,0,16,0
auto,73,0,0,0,1,3,2,0,ms818,0,0,2020,8,1,bank branch,0,214,0
auto,168,0,0,0,2,5,2,2,ms301,0,0,2021,12,1,website,0,226,1
auto,0,0,0,0,0,1,1,0,ms818,0,0,2020,7,0,other,0,16,0
other,75,0,0,0,0,4,2,0,ms818,1,0,2021,3,0,website,0,44,0
other,88,0,0,0,0,2,2,0,ms818,1,0,2021,6,1,website,0,19,0
auto,90,0,0,0,0,1,2,0,ms818,2,0,2020,12,0,website,0,31,0
auto,74,0,0,0,2,5,1,0,ms818,0,0,2021,5,1,website,0,18,0
residential,194,0,0,0,0,3,3,0,ms498,2,0,2022,5,1,website,0,337,1
auto,115,0,0,0,1,3,3,0,ms818,0,0,2022,4,1,bank branch,0,85,0
auto,206,0,0,0,1,3,2,2,ms650,0,0,2022,4,1,website,0,190,1
auto,110,0,0,0,1,1,2,0,ms818,0,0,2022,6,1,bank branch,0,163,1
auto,68,0,0,0,0,1,2,0,ms818,0,0,2022,2,1,bank branch,0,86,0
other,98,0,0,0,0,2,2,0,ms818,0,0,2021,7,0,website,0,6,0
auto,72,0,0,0,2,2,2,0,ms818,1,0,2020,9,0,website,0,259,0
auto,65,0,0,0,0,1,1,0,ms818,0,0,2022,7,0,other,0,32,0
auto,150,0,0,0,0,1,2,0,ms818,1,0,2022,8,1,website,0,72,0
auto,113,0,0,0,2,1,2,0,ms498,1,0,2021,8,0,website,0,69,1
auto,100,0,0,0,2,5,2,0,ms498,1,0,2022,3,1,website,0,45,0
auto,105,0,0,0,0,3,2,0,ms818,3,0,2021,8,1,website,0,82,0
auto,95,0,0,0,2,2,2,0,ms818,2,0,2020,7,1,website,0,48,0
residential,122,0,0,0,1,3,2,0,ms818,1,0,2021,4,1,website,0,26,0
auto,77,0,0,0,1,2,1,0,ms818,1,0,2020,7,1,bank branch,0,231,0
residential,91,0,0,0,0,3,1,0,ms818,0,0,2020,8,1,bank branch,0,58,0
auto,122,0,0,0,0,3,1,0,ms818,0,0,2021,9,1,website,0,73,1
auto,119,0,0,0,0,4,2,0,ms818,1,0,2021,12,0,website,0,51,0
residential,189,0,0,0,0,3,3,0,ms498,2,0,2021,8,1,website,0,60,0
auto,91,0,0,0,1,2,2,0,ms498,0,0,2021,2,0,bank branch,0,132,0
other,49,0,0,0,2,3,1,0,ms818,1,0,2022,1,0,website,0,13,0
auto,114,0,0,0,2,6,2,1,ms818,3,0,2021,11,1,website,0,162,0
auto,132,0,0,0,0,4,2,1,ms498,0,0,2022,4,1,website,0,56,0
other,91,0,0,0,1,3,1,0,ms818,0,0,2022,8,0,website,0,59,0
auto,156,0,0,0,1,2,2,0,ms818,4,0,2021,1,0,website,0,34,0
other,108,0,0,0,1,3,2,0,ms818,0,0,2022,5,1,website,0,155,0
auto,230,0,0,0,0,2,2,2,ms301,2,0,2021,9,1,website,0,7,0
other,103,0,0,0,0,2,1,0,ms818,1,0,2021,2,0,website,0,7,0
auto,141,0,0,0,0,3,3,0,ms498,0,0,2021,8,1,website,0,50,1
auto,126,0,0,0,2,2,2,0,ms818,1,0,2022,4,0,website,0,76,0
other,94,0,0,0,2,5,3,0,ms818,1,0,2022,7,0,bank branch,0,181,0
auto,99,0,0,0,1,3,2,0,ms818,2,0,2021,9,1,website,0,142,0
auto,95,0,1,1,0,1,1,0,ms818,0,0,2022,5,0,other,1,63,0
auto,95,0,0,0,0,3,1,0,ms818,1,0,2021,10,0,website,0,40,0
residential,160,0,0,0,1,2,2,0,ms818,0,0,2021,1,0,website,0,330,1
auto,68,0,0,0,2,3,2,0,ms818,0,0,2021,4,1,bank branch,0,53,0
auto,94,0,0,0,0,3,2,0,ms818,2,0,2022,1,1,website,0,155,1
residential,0,0,0,0,0,2,1,0,ms818,0,0,2020,10,1,website,0,9,0
auto,130,0,0,0,0,2,2,0,ms818,1,0,2021,10,1,bank branch,0,125,0
auto,112,0,0,0,0,2,1,0,ms818,1,0,2022,5,1,website,0,13,0
auto,77,0,0,0,0,4,2,0,ms818,1,0,2021,9,1,website,0,142,0
other,160,0,0,0,1,2,2,0,ms818,1,0,2022,5,0,website,0,55,0
auto,131,0,0,0,0,4,2,0,ms818,0,0,2022,8,1,website,0,184,1
auto,120,0,0,0,2,1,3,0,ms498,1,0,2022,4,1,website,0,103,0
auto,130,0,0,0,0,2,2,0,ms818,1,0,2021,10,1,bank branch,0,113,0
auto,130,0,0,0,1,1,1,0,ms818,0,0,2021,1,0,website,0,10,0
auto,91,0,0,0,1,2,2,0,ms818,1,0,2021,10,1,bank branch,0,81,0
auto,142,0,0,0,2,2,3,0,ms498,2,0,2021,11,1,website,0,101,0
auto,60,0,0,0,2,1,2,0,ms818,0,0,2021,5,0,bank branch,0,48,0
auto,119,0,0,0,1,3,2,0,ms818,2,0,2021,2,0,website,0,84,0
auto,95,0,0,0,1,1,2,0,ms818,1,0,2022,2,0,website,0,61,0
auto,82,0,0,0,1,1,2,0,ms650,0,0,2021,7,1,website,0,39,0
auto,0,0,0,0,1,1,1,0,ms818,1,0,2022,3,1,other,0,32,0
auto,134,0,0,0,0,1,2,0,ms818,1,0,2021,2,1,website,0,38,0
auto,201,0,0,0,1,3,2,0,ms498,0,0,2021,4,0,website,0,53,0
auto,130,0,0,0,2,2,2,0,ms818,1,0,2022,4,0,bank branch,0,145,0
auto,43,0,0,0,2,5,2,0,ms818,0,0,2021,6,0,bank branch,0,88,0
other,68,0,0,0,0,1,2,0,ms818,0,0,2021,5,1,website,0,4,0
other,107,0,0,0,0,4,2,0,ms818,0,0,2022,5,0,website,0,230,1
residential,95,0,0,0,2,1,2,0,ms818,0,0,2020,11,0,bank branch,0,103,0
auto,133,0,0,0,0,1,2,0,ms818,0,0,2020,7,0,website,0,13,0
auto,127,0,0,0,1,1,2,0,ms818,2,0,2021,9,0,website,0,77,0
auto,85,0,0,0,0,3,2,0,ms818,0,0,2020,8,0,bank branch,0,10,0
residential,115,0,0,0,2,0,2,0,ms818,1,0,2021,2,0,bank branch,0,396,1
residential,117,0,0,0,0,4,2,0,ms818,3,0,2021,4,1,website,0,131,0
auto,59,0,0,0,1,0,1,0,ms818,0,0,2021,5,0,other,0,5,0
residential,208,0,0,0,0,1,2,0,ms498,0,0,2022,8,1,website,0,59,1
auto,100,0,0,0,0,4,2,0,ms818,2,0,2021,7,1,website,0,20,0
residential,96,0,0,0,0,2,1,0,ms818,1,0,2022,8,0,bank branch,0,467,1
auto,101,0,0,0,0,3,1,0,ms818,2,0,2021,1,0,website,0,311,1
auto,88,0,0,0,0,1,1,0,ms818,1,0,2022,2,1,website,0,50,0
auto,145,0,0,0,1,3,2,1,ms818,2,0,2021,7,0,website,0,31,0
residential,131,0,0,0,2,3,2,0,ms498,1,0,2021,8,1,website,0,80,0
auto,63,0,0,0,2,1,2,0,ms818,0,0,2020,10,0,website,0,41,0
auto,106,0,0,0,1,2,2,0,ms498,1,0,2022,3,0,website,0,112,1
auto,91,0,0,0,1,3,2,0,ms818,2,0,2021,2,0,website,0,260,0
auto,140,0,0,0,2,1,2,0,ms498,1,0,2021,9,1,website,0,96,0
auto,100,0,0,0,0,1,1,0,ms818,0,0,2020,8,1,bank branch,0,184,0
auto,61,0,0,0,2,1,1,0,ms818,0,0,2021,6,0,bank branch,0,123,1
other,75,0,0,0,2,2,2,0,ms818,0,0,2021,4,0,website,0,18,0
other,88,0,0,0,0,1,1,0,ms818,2,0,2022,2,0,website,0,9,0
other,99,0,0,0,1,1,2,0,ms818,0,0,2022,6,0,website,0,141,0
auto,171,0,0,0,0,2,2,0,ms498,2,0,2022,8,0,website,0,333,1
auto,65,0,0,0,0,3,1,0,ms818,0,1,2021,7,1,bank branch,0,17,0
auto,100,0,0,0,2,1,2,0,ms818,0,0,2021,7,0,bank branch,0,114,1
auto,104,0,0,0,2,1,2,1,ms818,2,0,2021,11,0,website,0,152,0
other,107,0,0,0,1,0,2,0,ms818,1,0,2022,5,0,website,0,262,1
auto,90,0,0,0,1,3,2,0,ms818,0,0,2021,8,0,bank branch,0,143,0
auto,106,0,0,0,0,3,2,0,ms498,0,0,2022,3,1,website,0,75,1
auto,155,0,0,0,2,5,2,2,ms818,1,0,2022,8,1,website,0,187,1
other,130,0,0,0,1,3,2,0,ms818,1,0,2022,6,0,website,0,61,1
auto,122,0,0,0,0,3,1,0,ms818,1,0,2021,10,1,website,0,156,0
auto,86,0,0,0,1,1,2,0,ms818,1,0,2021,12,1,website,0,15,0
auto,91,0,0,0,1,3,2,0,ms818,1,0,2021,7,1,website,0,20,0
auto,65,0,0,0,2,3,2,0,ms818,0,0,2020,9,0,bank branch,0,33,0
auto,90,0,0,0,2,2,2,0,ms818,2,0,2021,4,1,website,0,33,0
other,96,0,0,0,1,1,2,0,ms818,1,0,2022,5,1,website,0,39,0
residential,112,0,0,0,1,1,2,0,ms818,0,0,2020,8,1,bank branch,0,98,0
auto,100,0,0,0,0,2,1,0,ms818,0,0,2020,8,1,bank branch,0,37,0
other,80,0,0,0,0,1,2,0,ms818,2,0,2021,7,0,website,0,52,0
auto,157,0,0,0,1,2,3,0,ms498,0,0,2022,8,1,website,0,305,1
auto,114,0,0,0,2,1,2,1,ms296,0,0,2022,7,0,website,0,154,0
auto,100,0,0,0,0,3,2,0,ms301,0,0,2021,6,0,website,0,25,0
auto,94,0,0,0,1,2,2,0,ms818,2,0,2021,3,0,website,0,61,0
auto,86,0,0,0,3,7,2,0,ms498,3,0,2021,4,0,website,0,374,0
auto,96,0,0,0,0,2,2,0,ms818,1,1,2021,4,0,website,0,285,0
auto,97,0,0,0,0,2,2,0,ms818,0,0,2022,3,1,website,0,100,1
other,125,0,0,0,2,10,2,0,ms818,2,0,2022,8,1,website,0,134,1
auto,111,0,0,0,2,2,2,0,ms498,1,0,2022,6,1,website,0,38,0
auto,179,0,0,0,0,1,1,0,ms818,2,0,2021,1,0,website,0,18,0
auto,80,0,2,2,0,1,1,0,ms818,2,0,2022,3,1,other,1,11,0
residential,121,0,0,0,1,3,2,0,ms818,1,0,2021,3,0,website,0,83,0
other,89,0,0,0,1,4,2,0,ms818,1,0,2021,8,0,website,0,110,0
auto,80,0,0,0,0,1,2,0,ms818,0,0,2021,3,0,bank branch,0,19,0
auto,100,0,0,0,0,2,1,0,ms818,0,0,2022,4,1,bank branch,0,73,0
auto,68,0,0,0,0,3,1,0,ms818,0,0,2020,9,0,bank branch,0,73,0
auto,161,0,0,0,0,2,2,1,ms498,2,0,2021,10,0,website,0,26,0
auto,95,0,0,0,0,3,2,0,ms818,0,0,2021,9,0,bank branch,0,134,0
auto,100,0,0,0,0,3,2,0,ms818,0,0,2021,12,0,bank branch,0,201,0
auto,84,0,0,0,2,3,1,0,ms818,0,0,2021,3,1,other,0,8,0
auto,94,0,0,0,2,3,1,0,ms498,0,0,2021,3,1,other,0,60,0
other,62,0,0,0,2,2,2,0,ms818,2,0,2020,10,0,bank branch,0,5,0
residential,90,0,0,0,1,1,1,0,ms818,0,0,2021,10,1,bank branch,0,255,0
auto,98,0,0,0,1,1,1,0,ms818,0,0,2021,4,1,website,0,102,0
other,140,0,0,0,0,2,2,0,ms818,3,0,2022,7,0,website,0,57,0
auto,65,0,1,1,0,2,1,0,ms818,0,0,2020,8,0,other,1,1,0
residential,87,0,0,0,0,2,1,0,ms818,0,0,2020,11,0,bank branch,0,293,0
auto,140,0,0,0,0,4,2,0,ms498,2,0,2022,7,1,website,0,307,1
residential,95,0,0,0,2,3,2,0,ms650,0,0,2020,8,0,bank branch,0,49,0
auto,75,0,0,0,0,3,2,0,ms818,1,0,2022,3,1,bank branch,0,71,0
other,160,0,0,0,1,2,2,0,ms818,2,0,2022,5,0,website,0,47,0
auto,161,0,0,0,2,1,2,1,ms818,0,0,2020,8,0,website,0,50,0
auto,72,0,0,0,0,3,2,0,ms818,2,0,2022,3,0,bank branch,0,187,0
residential,109,0,0,0,0,2,2,0,ms818,0,0,2020,8,1,website,0,54,0
residential,109,0,0,0,0,2,2,0,ms818,0,0,2020,7,0,bank branch,0,94,0
auto,90,0,0,0,2,3,2,0,ms818,0,0,2022,2,0,website,0,61,0
auto,135,0,0,0,1,2,2,0,ms498,1,0,2022,4,0,website,0,71,0
auto,135,0,0,0,0,2,2,0,ms818,0,0,2022,5,0,bank branch,0,78,0
auto,133,0,0,0,0,3,2,0,ms296,1,0,2022,3,0,website,0,79,0
residential,110,0,0,0,0,4,2,0,ms818,0,0,2020,12,0,bank branch,0,4,0
auto,230,0,0,0,0,1,2,2,ms301,0,0,2022,6,0,website,0,125,1
other,126,0,0,0,1,3,2,0,ms818,0,0,2022,6,1,website,0,112,1
auto,98,0,0,0,1,1,3,0,ms818,0,0,2020,8,1,bank branch,0,45,0
